Date_GMT,Time_GMT,Date_Local,Time_Local,ToolTS,Job,SliderSN,Blade Slot,DQST_Reader1_Prime,Tool_TS,Test_Cyl,Test_Head,V_STO,I_STO,R_STO,R_MEMS,SIP_mW,SIP_nm,RTFC_DAC,WTFC_DAC,Base747,ReaderSelection,SqzDirection,SER,KFCI,MCW
4/24/2021,9:46:09 AM,4/24/2021,5:46:09 PM,04/24/2021-17:46:13,52230704,54CD205527,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.4,2226,64.46770207
4/24/2021,9:36:00 AM,4/24/2021,5:36:00 PM,04/24/2021-17:36:04,52230704,54CD205538,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.25,2326,65.92859317
3.70E+09,1:33:08 AM,4/24/2021,9:33:08 AM,04/24/2021-09:33:12,52230704,54CD217702,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.07,2426,67.66925956
4/24/2021,11:55:27 AM,4/24/2021,7:55:27 PM,04/24/2021-19:55:31,52230704,54CD217723,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.94,2526,70.20111471
4/24/2021,11:44:37 AM,4/24/2021,7:44:37 PM,04/24/2021-19:44:41,52230704,54CD223729,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.14,1826,54.09283439
4/24/2021,11:12:37 AM,4/24/2021,7:12:37 PM,04/24/2021-19:12:41,52230704,54CD238730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.85,1926,56.06288848
4/24/2021,11:01:02 AM,4/24/2021,7:01:02 PM,04/24/2021-19:01:06,52230704,54CD241705,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.61,2026,59.75469975
3.70E+09,2:21:14 AM,4/24/2021,10:21:14 AM,04/24/2021-10:21:18,52230704,54CD241707,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.41,2126,60.5457938
3.70E+09,2:07:07 AM,4/24/2021,10:07:07 AM,04/24/2021-10:07:11,52230704,54CD241712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.18,2226,61.97361798
3.70E+09,2:25:51 AM,4/24/2021,10:25:51 AM,04/24/2021-10:25:55,52230704,54CD241713,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.05,2326,66.16478653
4/24/2021,11:31:00 AM,4/24/2021,7:31:00 PM,04/24/2021-19:31:04,52230704,54CD241714,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.92,2426,68.33758749
4/24/2021,11:16:58 AM,4/24/2021,7:16:58 PM,04/24/2021-19:17:02,52230704,54CD241718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.8,2526,69.6684366
3.70E+09,3:26:14 AM,4/24/2021,11:26:14 AM,04/24/2021-11:26:18,52230704,54CD241721,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.83,1826,51.89410037
4/24/2021,11:28:48 AM,4/24/2021,7:28:48 PM,04/24/2021-19:28:52,52230704,54CD241723,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.59,1926,55.24397184
3.70E+09,2:44:13 AM,4/24/2021,10:44:13 AM,04/24/2021-10:44:17,52230704,54CD241733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.4,2026,58.14449658
3.70E+09,2:37:56 AM,4/24/2021,10:37:56 AM,04/24/2021-10:38:00,52230704,54CD241734,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.22,2126,60.16845841
3.70E+09,2:06:20,4/24/2021,10:06:20,04/24/2021-10:06:25,54734024,4BC590AB34,1,,05 16 2021-06:55:33,300132,0,-48,-10,4.8907,21.49515935,1.496486641,0.08509818,636,596,G747SCS,R0R1,IDOD,-1.04,2226,62.09639722
4/24/2021,10:07:40,4/24/2021,18:07:40,04/24/2021-18:07:45,54734024,4BC590B121,1,,05 16 2021-05:54:25,300132,0,-49,-10,4.9545,21.51586731,1.439860488,0.0862083,600,565,G747SCS,R0R1,IDOD,-0.92,2326,65.40840408
4/24/2021,9:45:15,4/24/2021,17:45:15,04/24/2021-17:45:20,51967174,4BC590B134,1,,05 16 2021-01:28:30,300132,0,-54,-10,5.4304,21.52289087,1.777659371,0.09448896,572,539,G747SCS,R0R1,IDOD,-0.8,2426,67.62972388
4/24/2021,10:45:05,4/24/2021,18:45:05,04/24/2021-18:45:10,52230704,4BC590B712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.72,2526,71.26515724
3.70E+09,3:14:27,4/24/2021,11:14:27,04/24/2021-11:14:32,52230704,4BC590B722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.96,1826,54.90781557
4/24/2021,11:00:31 AM,4/24/2021,7:00:31 PM,04/24/2021-19:00:36,52230704,4BC590E125,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.69,1926,54.73495332
3.70E+09,3:05:12 AM,4/24/2021,11:05:12 AM,04/24/2021-11:05:17,52230704,4BC591A708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.46,2026,58.3266656
4/24/2021,10:14:54 AM,4/24/2021,6:14:54 PM,04/24/2021-18:14:59,52230704,4BC591A710,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.26,2126,60.8339605
3.70E+09,2:46:50 AM,4/24/2021,10:46:50 AM,04/24/2021-10:46:55,52230704,4BC591A720,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.06,2226,62.13937058
4/24/2021,10:05:52 AM,4/24/2021,6:05:52 PM,04/24/2021-18:05:57,52230704,4BC591A722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.92,2326,66.13118457
3.70E+09,2:16:39 AM,4/24/2021,10:16:39 AM,04/24/2021-10:16:44,52230704,4BC592F718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.82,2426,66.47255449
4/24/2021,9:53:33 AM,4/24/2021,5:53:33 PM,04/24/2021-17:53:38,52230704,4BC592F718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.72,2526,69.41064284
3.70E+09,2:28:29 AM,4/24/2021,10:28:29 AM,04/24/2021-10:28:34,52230704,4BC592F734,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.16,1826,55.80778104
4/24/2021,11:26:12 AM,4/24/2021,7:26:12 PM,04/24/2021-19:26:17,52230704,4BC593AB09,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.92,1926,56.48447167
4/24/2021,11:19:35 AM,4/24/2021,7:19:35 PM,04/24/2021-19:19:40,52230704,4BC593AB2A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.66,2026,59.80634243
3.70E+09,3:23:42 AM,4/24/2021,11:23:42 AM,04/24/2021-11:23:47,52230704,4BC593AB2C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.43,2126,60.33717998
4/24/2021,11:19:05 AM,4/24/2021,7:19:05 PM,04/24/2021-19:19:10,52230704,4BC593AB2C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.21,2226,62.28568855
4/24/2021,11:40:15 AM,4/24/2021,7:40:15 PM,04/24/2021-19:40:20,52230704,4BC593AB27,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.06,2326,67.05101697
4/24/2021,11:10:16 AM,4/24/2021,7:10:16 PM,04/24/2021-19:10:21,52230704,4BC593B71C,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.93,2426,67.29277495
3.70E+09,2:19:24 AM,4/24/2021,10:19:24 AM,04/24/2021-10:19:29,52230704,4BC593B106,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.82,2526,69.65587667
4/24/2021,10:33:22 AM,4/24/2021,6:33:22 PM,04/24/2021-18:33:27,52230704,4BC593B707,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.23,1826,55.99057838
3.70E+09,2:49:03 AM,4/24/2021,10:49:03 AM,04/24/2021-10:49:08,52230704,4BC593B715,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.95,1926,56.78524606
3.70E+09,2:30:40 AM,4/24/2021,10:30:40 AM,04/24/2021-10:30:45,52230704,4BC593E730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.7,2026,60.34162444
3.70E+09,2:28:28 AM,4/24/2021,10:28:28 AM,04/24/2021-10:28:33,52230704,4BC5931B03,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.45,2126,61.43135886
4/24/2021,11:03:27 AM,4/24/2021,7:03:27 PM,04/24/2021-19:03:32,52230704,4BC590813A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.24,2226,63.62196172
3.70E+09,1:31:53 AM,4/24/2021,9:31:53 AM,04/24/2021-09:31:58,52230704,4BC592311D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.09,2326,66.49541538
4/24/2021,10:12:20 AM,4/24/2021,6:12:20 PM,04/24/2021-18:12:25,52230704,4BC593872B,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.95,2426,69.24126996
4/24/2021,9:26:06 AM,4/24/2021,5:26:06 PM,04/24/2021-17:26:11,52230704,4BC5902138,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.81,2526,71.41712368
3.70E+09,2:58:18 AM,4/24/2021,10:58:18 AM,04/24/2021-10:58:23,52230704,4BC5908106,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.39,1826,56.73782303
3.70E+09,3:44:54 AM,4/24/2021,11:44:54 AM,04/24/2021-11:44:59,52230704,4BC5908107,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.06,1926,56.7215331
3.70E+09,3:07:29 AM,4/24/2021,11:07:29 AM,04/24/2021-11:07:34,52230704,4BC5908127,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.8,2026,58.28409255
4/24/2021,11:07:47 AM,4/24/2021,7:07:47 PM,04/24/2021-19:07:52,52230704,4BC5908127,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.55,2126,60.45632708
4/24/2021,10:49:25 AM,4/24/2021,6:49:25 PM,04/24/2021-18:49:30,52230704,4BC5908136,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.31,2226,64.33221597
3.70E+09,3:11:53 AM,4/24/2021,11:11:53 AM,04/24/2021-11:11:58,52230704,4BC5908708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.15,2326,66.6404958
3.70E+09,3:54:57 AM,4/24/2021,11:54:57 AM,04/24/2021-11:55:02,52230704,4BC5908710,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.99,2426,68.60245146
3.70E+09,1:45:23 AM,4/24/2021,9:45:23 AM,04/24/2021-09:45:28,52230704,4BC5908712,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.86,2526,71.046725
4/24/2021,10:31:03 AM,4/24/2021,6:31:03 PM,04/24/2021-18:31:08,52230704,4BC5908721,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.06,1826,54.27248759
4/24/2021,10:42:18 AM,4/24/2021,6:42:18 PM,04/24/2021-18:42:23,52230704,4BC5908722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.74,1926,54.98815363
4/24/2021,10:26:21 AM,4/24/2021,6:26:21 PM,04/24/2021-18:26:26,52230704,4BC5911708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.51,2026,59.2233222
4/24/2021,9:36:58 AM,4/24/2021,5:36:58 PM,04/24/2021-17:37:03,52230704,4BC5914118,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.32,2126,60.42747153
3.70E+09,3:16:39 AM,4/24/2021,11:16:39 AM,04/24/2021-11:16:44,52230704,4BC5914708,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.11,2226,61.49185919
3.70E+09,2:10:19 AM,4/24/2021,10:10:19 AM,04/24/2021-10:10:24,52230704,4BC5914729,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.97,2326,66.08272244
3.70E+09,1:42:49 AM,4/24/2021,9:42:49 AM,04/24/2021-09:42:54,52230704,4BC5923124,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.85,2426,66.70645168
3.70E+09,1:54:31 AM,4/24/2021,9:54:31 AM,04/24/2021-09:54:36,52230704,4BC5923130,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.72,2526,69.96761017
3.70E+09,2:53:26 AM,4/24/2021,10:53:26 AM,04/24/2021-10:53:31,52230704,4BC5923730,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.31,1826,56.83316568
4/24/2021,9:23:29 AM,4/24/2021,5:23:29 PM,04/24/2021-17:23:34,52230704,4BC5926110,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2,1926,58.31151389
3.70E+09,3:34:03 AM,4/24/2021,11:34:03 AM,04/24/2021-11:34:08,52230704,4BC5926133,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.75,2026,59.45683061
3.70E+09,1:22:20 AM,4/24/2021,9:22:20 AM,04/24/2021-09:22:25,52230704,4BC5929134,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.53,2126,62.42519115
3.70E+09,2:56:05 AM,4/24/2021,10:56:05 AM,04/24/2021-10:56:10,52230704,4BC5935722,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.31,2226,64.71795436
4/24/2021,10:24:07 AM,4/24/2021,6:24:07 PM,04/24/2021-18:24:12,52230704,4BC5935725,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.13,2326,65.70448409
3.70E+09,1:57:16 AM,4/24/2021,9:57:16 AM,04/24/2021-09:57:21,52230704,4BC5935731,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.98,2426,68.46596965
4/24/2021,10:51:49 AM,4/24/2021,6:51:49 PM,04/24/2021-18:51:54,52230704,4BC5938115,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.87,2526,72.13107857
3.70E+09,1:48:11 AM,4/24/2021,9:48:11 AM,04/24/2021-09:48:16,52230704,4BC5938733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.13,1826,53.55661674
3.70E+09,2:35:03 AM,4/24/2021,10:35:03 AM,04/24/2021-10:35:08,52230704,4BC5938736,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.84,1926,55.4787272
3.70E+09,2:08:34 AM,4/24/2021,10:08:34 AM,04/24/2021-10:08:39,52230704,4BC5941133,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.62,2026,58.06861786
4/24/2021,11:21:49 AM,4/24/2021,7:21:49 PM,04/24/2021-19:21:54,52230704,4BC5941733,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.4,2126,61.86565284
4/24/2021,10:14:58 AM,4/24/2021,6:14:58 PM,04/24/2021-18:15:03,52230704,54CD20B52D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.2,2226,64.18523984
3.70E+09,1:10:15 AM,4/24/2021,9:10:15 AM,04/24/2021-09:10:20,52230704,54CD20B52F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.04,2326,65.68173679
4/24/2021,10:03:05 AM,4/24/2021,6:03:05 PM,04/24/2021-18:03:10,52230704,54CD20B530,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.91,2426,66.57251887
4/24/2021,10:17:10 AM,4/24/2021,6:17:10 PM,04/24/2021-18:17:15,52230704,54CD20B536,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.78,2526,69.19567488
4/24/2021,10:05:32 AM,4/24/2021,6:05:32 PM,04/24/2021-18:05:37,52230704,54CD20B537,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.4,1826,55.38238228
4/24/2021,9:56:45 AM,4/24/2021,5:56:45 PM,04/24/2021-17:56:50,52230704,54CD20B538,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.09,1926,56.53406922
4/24/2021,11:46:24 AM,4/24/2021,7:46:24 PM,04/24/2021-19:46:29,52230704,54CD21D32F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.82,2026,60.24696115
3.70E+09,1:57:07 AM,4/24/2021,9:57:07 AM,04/24/2021-09:57:12,52230704,54CD21D50D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.57,2126,62.84651028
4/24/2021,11:38:01 AM,4/24/2021,7:38:01 PM,04/24/2021-19:38:06,52230704,54CD21D50D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.31,2226,63.22116847
4/24/2021,12:33:00 PM,4/24/2021,8:33:00 PM,04/24/2021-20:33:05,52230704,54CD21D52F,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.16,2326,67.45611504
4/24/2021,11:47:15 AM,4/24/2021,7:47:15 PM,04/24/2021-19:47:20,52230704,54CD21D330,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.98,2426,67.30204653
3.70E+09,3:02:34 AM,4/24/2021,11:02:34 AM,04/24/2021-11:02:39,52230704,54CD21D335,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.86,2526,72.21889696
3.70E+09,2:47:00 AM,4/24/2021,10:47:00 AM,04/24/2021-10:47:05,52230704,54CD21D337,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.08,1826,53.28571958
3.70E+09,3:45:57 AM,4/24/2021,11:45:57 AM,04/24/2021-11:46:02,52230704,54CD21D505,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.79,1926,56.55490268
4/24/2021,12:23:49 PM,4/24/2021,8:23:49 PM,04/24/2021-20:23:54,52230704,54CD21D509,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.53,2026,58.64392435
3.70E+09,2:56:00 AM,4/24/2021,10:56:00 AM,04/24/2021-10:56:05,52230704,54CD21D510,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.3,2126,60.61529925
4/24/2021,12:44:39 PM,4/24/2021,8:44:39 PM,04/24/2021-20:44:44,52230704,54CD21D518,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.08,2226,63.83262219
4/24/2021,12:39:14 PM,4/24/2021,8:39:14 PM,04/24/2021-20:39:19,52230704,54CD21D529,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.96,2326,63.76763169
4/24/2021,12:23:54 PM,4/24/2021,8:23:54 PM,04/24/2021-20:23:59,52230704,54CD21D532,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.84,2426,67.80765015
3.70E+09,2:37:40 AM,4/24/2021,10:37:40 AM,04/24/2021-10:37:45,52230704,54CD22F70D,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-0.72,2526,71.64459328
4/24/2021,12:35:11 PM,4/24/2021,8:35:11 PM,04/24/2021-20:35:16,52230704,54CD22F71E,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.35,1826,54.87318351
3.70E+09,2:19:17 AM,4/24/2021,10:19:17 AM,04/24/2021-10:19:22,52230704,54CD22F73A,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-2.11,1926,56.42208567
4/24/2021,11:56:26 AM,4/24/2021,7:56:26 PM,04/24/2021-19:56:31,52230704,54CD22F702,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.83,2026,60.93074008
4/24/2021,11:58:38 AM,4/24/2021,7:58:38 PM,04/24/2021-19:58:43,52230704,54CD22F704,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.57,2126,61.05270251
4/24/2021,12:14:49 PM,4/24/2021,8:14:49 PM,04/24/2021-20:14:54,52230704,54CD22F705,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.33,2226,64.18109516
4/24/2021,12:21:09 PM,4/24/2021,8:21:09 PM,04/24/2021-20:21:14,52230704,54CD22F718,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.17,2326,67.22087374
4/24/2021,12:11:40 PM,4/24/2021,8:11:40 PM,04/24/2021-20:11:45,52230704,54CD22F732,1,,05 16 2021-00:37:44,300132,0,-49,-10,4.9689,21.52902844,1.569377195,0.08645886,804,769,G747SCS,R0R1,IDOD,-1.01,2426,67.63610774
